lake_id,classic.group,Target_taxon,biovol,Survey,total.biov
2010886,CYANOBACTERIA,Snowella,1.21,NLA 2017,5539.8711
2010886,EUGLENOIDS,Trachelomonas,140,NLA 2017,5539.8711
2010887,CYANOBACTERIA,Aphanizomenon,511,NLA 2017,10625.27
2010887,CYANOBACTERIA,Aphanocapsa,18.2,NLA 2017,10625.27
2010887,GREEN ALGAE,Chlorella,41,NLA 2017,10625.27
2010887,CYANOBACTERIA,Chroococcus,52.8,NLA 2017,10625.27
2010887,OTHER,Chrysochromulina,11,NLA 2017,10625.27
2010887,CYANOBACTERIA,Coelosphaerium,249,NLA 2017,10625.27
2010887,CYANOBACTERIA,Cyanodictyon,606,NLA 2017,10625.27
2010887,GREEN ALGAE,Dictyosphaerium,37.5,NLA 2017,10625.27
2010887,CYANOBACTERIA,Dolichospermum,211,NLA 2017,10625.27
2010887,DIATOMS,Fragilaria,4580,NLA 2017,10625.27
2010887,CYANOBACTERIA,Merismopedia,67.6,NLA 2017,10625.27
2010887,CYANOBACTERIA,Microcystis,3970,NLA 2017,10625.27
2010887,GREEN ALGAE,Oocystis,75.1,NLA 2017,10625.27
2010887,CYANOBACTERIA,Planktolyngbya,1.07,NLA 2017,10625.27
2010887,CRYPTOPHYTES,Rhodomonas,194,NLA 2017,10625.27
2010888,CYANOBACTERIA,Anabaenopsis,30.7,NLA 2017,2912.28
2010888,DIATOMS,Chaetoceros,358,NLA 2017,2912.28
2010888,GREEN ALGAE,Chlorella,8.19,NLA 2017,2912.28
2010888,CYANOBACTERIA,Chroococcus,1.29,NLA 2017,2912.28
2010888,OTHER,Chrysochromulina,966,NLA 2017,2912.28
2010888,CRYPTOPHYTES,Cryptomonas,550,NLA 2017,2912.28
2010888,CHRYSOPHYTES,Ochromonas,33.5,NLA 2017,2912.28
2010888,DINOFLAGELLATES,Peridinium,953,NLA 2017,2912.28
2010888,CYANOBACTERIA,Planktolyngbya,11.6,NLA 2017,2912.28
2010889,GREEN ALGAE,Chlorella,8.24,NLA 2017,1828.791
2010889,CHRYSOPHYTES,Chromulina,11.4,NLA 2017,1828.791
2010889,CYANOBACTERIA,Chroococcus,4.15,NLA 2017,1828.791
2010889,OTHER,Chrysochromulina,27.3,NLA 2017,1828.791
2010889,GREEN ALGAE,Coelastrum,7.51,NLA 2017,1828.791
2010889,CRYPTOPHYTES,Cryptomonas,200,NLA 2017,1828.791
2010889,CYANOBACTERIA,Cyanodictyon,2.36,NLA 2017,1828.791
2010889,DIATOMS,Cyclotella,323,NLA 2017,1828.791
2010889,CHRYSOPHYTES,Dinobryon,42.5,NLA 2017,1828.791
2010889,GREEN ALGAE,Drepanochloris,0.32,NLA 2017,1828.791
2010889,CYANOBACTERIA,Microcystis,519,NLA 2017,1828.791
2010889,CHRYSOPHYTES,Ochromonas,61,NLA 2017,1828.791
2010889,GREEN ALGAE,Pedinomonas,2,NLA 2017,1828.791
2010889,CYANOBACTERIA,Planktolyngbya,0.187,NLA 2017,1828.791
2010889,CRYPTOPHYTES,Rhodomonas,619,NLA 2017,1828.791
2010889,CYANOBACTERIA,Snowella,0.824,NLA 2017,1828.791
2010890,CYANOBACTERIA,Aphanocapsa,0.574,NLA 2017,1942.107
2010890,GREEN ALGAE,Chlamydomonas,13.2,NLA 2017,1942.107
2010890,GREEN ALGAE,Chlorella,14.4,NLA 2017,1942.107
2010890,CHRYSOPHYTES,Chromulina,3.21,NLA 2017,1942.107
2010890,CYANOBACTERIA,Chroococcus,4.96,NLA 2017,1942.107
2010890,CRYPTOPHYTES,Chroomonas,44.9,NLA 2017,1942.107
2010890,OTHER,Chrysochromulina,60.5,NLA 2017,1942.107
2010890,CRYPTOPHYTES,Cryptomonas,58.2,NLA 2017,1942.107
2010890,CYANOBACTERIA,Cyanodictyon,10.1,NLA 2017,1942.107
2010890,DIATOMS,Cyclotella,175,NLA 2017,1942.107
2010890,CHRYSOPHYTES,Dinobryon,267,NLA 2017,1942.107
2010890,GREEN ALGAE,Drepanochloris,0.499,NLA 2017,1942.107
2010890,DIATOMS,Fragilaria,330,NLA 2017,1942.107
2010890,CYANOBACTERIA,Microcystis,230.9,NLA 2017,1942.107
2010890,CHRYSOPHYTES,Ochromonas,62.1,NLA 2017,1942.107
2010890,GREEN ALGAE,Pedinomonas,4.38,NLA 2017,1942.107
2010890,DINOFLAGELLATES,Peridinium,450,NLA 2017,1942.107
2010890,CYANOBACTERIA,Planktolyngbya,1.49,NLA 2017,1942.107
2010890,CYANOBACTERIA,Pseudanabaena,1.57,NLA 2017,1942.107
2010890,CRYPTOPHYTES,Rhodomonas,173,NLA 2017,1942.107
2010890,GREEN ALGAE,Scenedesmus,8.82,NLA 2017,1942.107
2010890,CYANOBACTERIA,Snowella,0.304,NLA 2017,1942.107
2010890,DIATOMS,Urosolenia,27,NLA 2017,1942.107
2010891,GREEN ALGAE,Chlorella,38.7,NLA 2017,14508.4
2010891,CYANOBACTERIA,Chroococcus,13.91,NLA 2017,14508.4
2010891,GREEN ALGAE,Closteriopsis,39.7,NLA 2017,14508.4
2010891,CRYPTOPHYTES,Cryptomonas,403,NLA 2017,14508.4
2010891,CYANOBACTERIA,Dolichospermum,9090,NLA 2017,14508.4
2010891,OTHER,Gonyostomum,3010,NLA 2017,14508.4
2010891,CHRYSOPHYTES,Ochromonas,47,NLA 2017,14508.4
2010891,CYANOBACTERIA,Planktolyngbya,4.09,NLA 2017,14508.4
2010891,CRYPTOPHYTES,Rhodomonas,139,NLA 2017,14508.4
2010891,EUGLENOIDS,Trachelomonas,822,NLA 2017,14508.4
2010891,CYANOBACTERIA,Woronichinia,901,NLA 2017,14508.4
2010892,CYANOBACTERIA,Aphanothece,23.7,NLA 2017,1143.522
2010892,GREEN ALGAE,Chlorella,21.3,NLA 2017,1143.522
2010892,CYANOBACTERIA,Chroococcus,20.865,NLA 2017,1143.522
2010892,OTHER,Chrysochromulina,20.4,NLA 2017,1143.522
2010892,CRYPTOPHYTES,Cryptomonas,326,NLA 2017,1143.522
2010892,CYANOBACTERIA,Cyanodictyon,26.4,NLA 2017,1143.522
2010892,CYANOBACTERIA,Dolichospermum,250,NLA 2017,1143.522
2010892,GREEN ALGAE,Drepanochloris,2.27,NLA 2017,1143.522
2010892,GREEN ALGAE,Elakatothrix,12.6,NLA 2017,1143.522
2010892,CYANOBACTERIA,Microcystis,30.8,NLA 2017,1143.522
2010892,CHRYSOPHYTES,Ochromonas,160,NLA 2017,1143.522
2010892,GREEN ALGAE,Oocystis,26,NLA 2017,1143.522
2010892,CYANOBACTERIA,Planktolyngbya,0.347,NLA 2017,1143.522
2010892,CYANOBACTERIA,Pseudanabaena,3.14,NLA 2017,1143.522
2010892,CRYPTOPHYTES,Rhodomonas,211,NLA 2017,1143.522
2010892,CYANOBACTERIA,Snowella,8.7,NLA 2017,1143.522
2010893,GREEN ALGAE,Chlorella,21,NLA 2017,832.62
2010893,CYANOBACTERIA,Chroococcus,3.74,NLA 2017,832.62
2010893,CRYPTOPHYTES,Chroomonas,15,NLA 2017,832.62
2010893,OTHER,Chrysochromulina,56.6,NLA 2017,832.62
2010893,CRYPTOPHYTES,Cryptomonas,149,NLA 2017,832.62
2010893,DIATOMS,Fragilaria,14.7,NLA 2017,832.62
2010893,DINOFLAGELLATES,Gymnodinium,9.98,NLA 2017,832.62
2010893,CHRYSOPHYTES,Mallomonas,15.9,NLA 2017,832.62
2010893,CHRYSOPHYTES,Ochromonas,83.1,NLA 2017,832.62
2010893,CRYPTOPHYTES,Rhodomonas,428,NLA 2017,832.62
2010893,GREEN ALGAE,Tetraedron,35.6,NLA 2017,832.62
2010894,GREEN ALGAE,Chlamydomonas,513,NLA 2017,2462.906
2010894,GREEN ALGAE,Chlorella,62.4,NLA 2017,2462.906
2010894,CYANOBACTERIA,Chroococcus,32.7,NLA 2017,2462.906
2010894,CRYPTOPHYTES,Cryptomonas,659,NLA 2017,2462.906
2010894,CHRYSOPHYTES,Dinobryon,620,NLA 2017,2462.906
2010894,CYANOBACTERIA,Merismopedia,2.186,NLA 2017,2462.906
2010894,GREEN ALGAE,Oocystis,215,NLA 2017,2462.906
2010894,CYANOBACTERIA,Planktolyngbya,5.43,NLA 2017,2462.906
2010894,CRYPTOPHYTES,Rhodomonas,260.9,NLA 2017,2462.906
2010894,GREEN ALGAE,Scenedesmus,14.9,NLA 2017,2462.906
2010894,GREEN ALGAE,Sphaerocystis,68.9,NLA 2017,2462.906
2010894,GREEN ALGAE,Tetraedron,8.49,NLA 2017,2462.906
2010895,GREEN ALGAE,Chlamydomonas,286,NLA 2017,2479.34
2010895,GREEN ALGAE,Chlorella,103,NLA 2017,2479.34
2010895,CYANOBACTERIA,Chroococcus,80.2,NLA 2017,2479.34
2010895,DIATOMS,Cyclotella,257,NLA 2017,2479.34
2010895,CYANOBACTERIA,Merismopedia,10.3,NLA 2017,2479.34
2010895,CYANOBACTERIA,Planktolyngbya,32.9,NLA 2017,2479.34
2010895,CRYPTOPHYTES,Rhodomonas,1702,NLA 2017,2479.34
2010895,GREEN ALGAE,Tetraedron,7.94,NLA 2017,2479.34
2010896,CYANOBACTERIA,Aphanizomenon,725,NLA 2017,19596.05
2010896,GREEN ALGAE,Chlamydomonas,3910,NLA 2017,19596.05
2010896,GREEN ALGAE,Chlorella,460,NLA 2017,19596.05
2010896,CYANOBACTERIA,Chroococcus,340,NLA 2017,19596.05
2010896,GREEN ALGAE,Cosmarium,11.8,NLA 2017,19596.05
2010896,CRYPTOPHYTES,Cryptomonas,2170,NLA 2017,19596.05
2010896,CYANOBACTERIA,Cylindrospermopsis,25.5,NLA 2017,19596.05
2010896,CHRYSOPHYTES,Dinobryon,1520,NLA 2017,19596.05
2010896,DIATOMS,Fragilaria,60.8,NLA 2017,19596.05
2010896,CHRYSOPHYTES,Mallomonas,444,NLA 2017,19596.05
2010896,CYANOBACTERIA,Merismopedia,55.65,NLA 2017,19596.05
2010896,CYANOBACTERIA,Microcystis,1730,NLA 2017,19596.05
2010896,CYANOBACTERIA,Planktolyngbya,2020,NLA 2017,19596.05
2010896,CYANOBACTERIA,Raphidiopsis,75.3,NLA 2017,19596.05
2010896,CRYPTOPHYTES,Rhodomonas,5460,NLA 2017,19596.05
2010896,GREEN ALGAE,Scenedesmus,357,NLA 2017,19596.05
2010896,GREEN ALGAE,Sphaerocystis,231,NLA 2017,19596.05
2010897,CYANOBACTERIA,Aphanizomenon,357,NLA 2017,3987.82
2010897,CYANOBACTERIA,Aphanocapsa,1.21,NLA 2017,3987.82
2010897,GREEN ALGAE,Chlorella,30.7,NLA 2017,3987.82
2010897,CYANOBACTERIA,Chroococcus,8.71,NLA 2017,3987.82
2010897,OTHER,Chrysochromulina,182,NLA 2017,3987.82
2010897,GREEN ALGAE,Closteriopsis,94.2,NLA 2017,3987.82
2010897,CRYPTOPHYTES,Cryptomonas,456,NLA 2017,3987.82
2010897,DIATOMS,Cyclotella,611,NLA 2017,3987.82
2010897,GREEN ALGAE,Drepanochloris,0.462,NLA 2017,3987.82
2010897,DIATOMS,Fragilaria,1550,NLA 2017,3987.82
2010897,GREEN ALGAE,Kirchneriella,3.25,NLA 2017,3987.82
2010897,GREEN ALGAE,Monoraphidium,6.63,NLA 2017,3987.82
2010897,CHRYSOPHYTES,Ochromonas,106,NLA 2017,3987.82
2010897,GREEN ALGAE,Oocystis,17.6,NLA 2017,3987.82
2010897,GREEN ALGAE,Pedinomonas,22.2,NLA 2017,3987.82
2010897,CYANOBACTERIA,Planktolyngbya,14.9,NLA 2017,3987.82
2010897,CYANOBACTERIA,Pseudanabaena,45,NLA 2017,3987.82
2010897,CRYPTOPHYTES,Rhodomonas,171,NLA 2017,3987.82
2010897,GREEN ALGAE,Scenedesmus,36.4,NLA 2017,3987.82
2010897,CYANOBACTERIA,Snowella,0.858,NLA 2017,3987.82
2010897,GREEN ALGAE,Tetraedron,97.7,NLA 2017,3987.82
2010897,DIATOMS,Urosolenia,175,NLA 2017,3987.82
2010898,GREEN ALGAE,Chlamydomonas,35.9,NLA 2017,28286.6
2010898,GREEN ALGAE,Chlorella,17.9,NLA 2017,28286.6
2010898,CYANOBACTERIA,Chroococcus,20.1,NLA 2017,28286.6
2010898,CRYPTOPHYTES,Cryptomonas,1140,NLA 2017,28286.6
2010898,DIATOMS,Cyclotella,33,NLA 2017,28286.6
2010898,CYANOBACTERIA,Microcystis,3784,NLA 2017,28286.6
2010898,CHRYSOPHYTES,Ochromonas,61.2,NLA 2017,28286.6
2010898,GREEN ALGAE,Pedinomonas,43.4,NLA 2017,28286.6
2010898,CYANOBACTERIA,Planktolyngbya,31.3,NLA 2017,28286.6
2010898,CRYPTOPHYTES,Rhodomonas,1129,NLA 2017,28286.6
2010898,CYANOBACTERIA,Snowella,20.8,NLA 2017,28286.6
2010898,DIATOMS,Stephanodiscus,9110,NLA 2017,28286.6
2010898,EUGLENOIDS,Trachelomonas,1560,NLA 2017,28286.6
2010898,CYANOBACTERIA,Woronichinia,11300,NLA 2017,28286.6
2010899,CYANOBACTERIA,Aphanocapsa,1.17,NLA 2017,1683.152
2010899,DIATOMS,Asterionella,119,NLA 2017,1683.152
2010899,GREEN ALGAE,Chlorella,9.24,NLA 2017,1683.152
2010899,CYANOBACTERIA,Chroococcus,4.87,NLA 2017,1683.152
2010899,GREEN ALGAE,Elakatothrix,1.5,NLA 2017,1683.152
2010899,DIATOMS,Fragilaria,240,NLA 2017,1683.152
2010899,GREEN ALGAE,Gloeocystis,0.692,NLA 2017,1683.152
2010899,DINOFLAGELLATES,Gymnodinium,7.77,NLA 2017,1683.152
2010899,GREEN ALGAE,Kirchneriella,3.97,NLA 2017,1683.152
2010899,GREEN ALGAE,Lagerheimia,5.3,NLA 2017,1683.152
2010899,GREEN ALGAE,Mougeotia,1212.42,NLA 2017,1683.152
2010899,CHRYSOPHYTES,Ochromonas,17,NLA 2017,1683.152
2010899,CRYPTOPHYTES,Rhodomonas,58.6,NLA 2017,1683.152
2010899,CYANOBACTERIA,Snowella,1.62,NLA 2017,1683.152
2010900,DIATOMS,Achnanthidium,25.6,NLA 2017,24698.25
2010900,CYANOBACTERIA,Anabaena,5.65,NLA 2017,24698.25
2010900,CYANOBACTERIA,Anabaenopsis,1110,NLA 2017,24698.25
2010900,GREEN ALGAE,Chlorella,288,NLA 2017,24698.25
2010900,CYANOBACTERIA,Chroococcus,218.8,NLA 2017,24698.25
2010900,CYANOBACTERIA,Cylindrospermopsis,17900,NLA 2017,24698.25
2010900,CYANOBACTERIA,Limnothrix,1150,NLA 2017,24698.25
2010900,CYANOBACTERIA,Merismopedia,118.4,NLA 2017,24698.25
2010900,EUGLENOIDS,Phacus,1840,NLA 2017,24698.25
2010900,CYANOBACTERIA,Planktolyngbya,472,NLA 2017,24698.25
2010900,CYANOBACTERIA,Raphidiopsis,239,NLA 2017,24698.25
2010900,CRYPTOPHYTES,Rhodomonas,1030,NLA 2017,24698.25
2010900,GREEN ALGAE,Scenedesmus,268,NLA 2017,24698.25
2010900,GREEN ALGAE,Tetraedron,32.8,NLA 2017,24698.25
2010901,CYANOBACTERIA,Aphanocapsa,19.4,NLA 2017,4348.047
2010901,GREEN ALGAE,Carteria,516,NLA 2017,4348.047
2010901,GREEN ALGAE,Chlamydomonas,44,NLA 2017,4348.047
2010901,GREEN ALGAE,Chlorella,24.4,NLA 2017,4348.047
2010901,CYANOBACTERIA,Chroococcus,8.47,NLA 2017,4348.047
2010901,GREEN ALGAE,Cosmarium,65.9,NLA 2017,4348.047
2010901,GREEN ALGAE,Crucigenia,44.2,NLA 2017,4348.047
2010901,CRYPTOPHYTES,Cryptomonas,178,NLA 2017,4348.047
2010901,CYANOBACTERIA,Cuspidothrix,669,NLA 2017,4348.047
2010901,CYANOBACTERIA,Cyanodictyon,1.6,NLA 2017,4348.047
2010901,CHRYSOPHYTES,Dinobryon,135,NLA 2017,4348.047
2010901,CYANOBACTERIA,Dolichospermum,1000,NLA 2017,4348.047
2010901,GREEN ALGAE,Drepanochloris,1.18,NLA 2017,4348.047
2010901,GREEN ALGAE,Monoraphidium,6.08,NLA 2017,4348.047
2010901,DIATOMS,Nitzschia,13.1,NLA 2017,4348.047
2010901,CHRYSOPHYTES,Ochromonas,121,NLA 2017,4348.047
2010901,GREEN ALGAE,Oocystis,108.6,NLA 2017,4348.047
2010901,GREEN ALGAE,Pedinomonas,3.92,NLA 2017,4348.047
2010901,CRYPTOPHYTES,Rhodomonas,718,NLA 2017,4348.047
2010901,CYANOBACTERIA,Snowella,0.497,NLA 2017,4348.047
2010901,GREEN ALGAE,Sphaerocystis,169,NLA 2017,4348.047
2010901,GREEN ALGAE,Stauridium,158,NLA 2017,4348.047
2010901,GREEN ALGAE,Tetraedron,12.6,NLA 2017,4348.047
2010901,GREEN ALGAE,Tetrastrum,65.1,NLA 2017,4348.047
2010901,EUGLENOIDS,Trachelomonas,265,NLA 2017,4348.047
2010902,GREEN ALGAE,Chlamydomonas,21.7,NLA 2017,5683.89
2010902,GREEN ALGAE,Chlorella,29.2,NLA 2017,5683.89
2010902,CYANOBACTERIA,Chroococcus,13.8,NLA 2017,5683.89
2010902,OTHER,Chrysochromulina,125,NLA 2017,5683.89
2010902,CRYPTOPHYTES,Cryptomonas,196,NLA 2017,5683.89
2010902,CYANOBACTERIA,Cyanodictyon,12.2,NLA 2017,5683.89
2010902,CYANOBACTERIA,Dolichospermum,2560,NLA 2017,5683.89
2010902,GREEN ALGAE,Monoraphidium,4.66,NLA 2017,5683.89
2010902,DIATOMS,Nitzschia,14.5,NLA 2017,5683.89
2010902,CHRYSOPHYTES,Ochromonas,63.8,NLA 2017,5683.89
2010902,GREEN ALGAE,Pedinomonas,10.4,NLA 2017,5683.89
2010902,CRYPTOPHYTES,Rhodomonas,121,NLA 2017,5683.89
2010902,CYANOBACTERIA,Snowella,3.63,NLA 2017,5683.89
2010902,GREEN ALGAE,Sphaerocystis,828,NLA 2017,5683.89
2010902,DIATOMS,Stephanodiscus,1680,NLA 2017,5683.89
2010904,CYANOBACTERIA,Aphanizomenon,1600,NLA 2017,7359.5
2010904,GREEN ALGAE,Chlamydomonas,948,NLA 2017,7359.5
2010904,GREEN ALGAE,Chlorella,136,NLA 2017,7359.5
2010904,CYANOBACTERIA,Chroococcus,20.8,NLA 2017,7359.5
2010904,GREEN ALGAE,Cosmarium,313,NLA 2017,7359.5
2010904,DIATOMS,Cyclotella,38.9,NLA 2017,7359.5
2010904,CYANOBACTERIA,Cylindrospermopsis,343,NLA 2017,7359.5
2010904,GREEN ALGAE,Oocystis,82,NLA 2017,7359.5
2010904,CYANOBACTERIA,Phormidium,34.5,NLA 2017,7359.5
2010904,CYANOBACTERIA,Planktolyngbya,2380,NLA 2017,7359.5
2010904,CRYPTOPHYTES,Rhodomonas,741,NLA 2017,7359.5
2010904,GREEN ALGAE,Scenedesmus,98.9,NLA 2017,7359.5
2010904,GREEN ALGAE,Sphaerocystis,55.4,NLA 2017,7359.5
2010904,GREEN ALGAE,Staurastrum,501,NLA 2017,7359.5
2010904,EUGLENOIDS,Trachelomonas,67,NLA 2017,7359.5
2010905,GREEN ALGAE,Chlorella,11.2,NLA 2017,508.717
2010905,CHRYSOPHYTES,Chromulina,35.7,NLA 2017,508.717
2010905,CYANOBACTERIA,Chroococcus,3.36,NLA 2017,508.717
2010905,GREEN ALGAE,Crucigenia,187,NLA 2017,508.717
2010905,CHRYSOPHYTES,Dinobryon,32.1,NLA 2017,508.717
2010905,GREEN ALGAE,Lagerheimia,9,NLA 2017,508.717
2010905,CHRYSOPHYTES,Mallomonas,2.94,NLA 2017,508.717
2010905,CYANOBACTERIA,Merismopedia,71.1,NLA 2017,508.717
2010905,GREEN ALGAE,Monoraphidium,1.5,NLA 2017,508.717
2010905,CHRYSOPHYTES,Ochromonas,39,NLA 2017,508.717
2010905,GREEN ALGAE,Oocystis,8.28,NLA 2017,508.717
2010905,GREEN ALGAE,Pedinomonas,0.233,NLA 2017,508.717
2010905,DINOFLAGELLATES,Peridinium,107,NLA 2017,508.717
2010905,GREEN ALGAE,Scourfieldia,0.304,NLA 2017,508.717
2010906,GREEN ALGAE,Ankyra,2.49,NLA 2017,1652.25
2010906,GREEN ALGAE,Chlorella,10.3,NLA 2017,1652.25
2010906,CYANOBACTERIA,Chroococcus,5.4,NLA 2017,1652.25
2010906,OTHER,Chrysochromulina,39.7,NLA 2017,1652.25
2010906,CRYPTOPHYTES,Cryptomonas,220,NLA 2017,1652.25
2010906,CYANOBACTERIA,Cyanodictyon,29.1,NLA 2017,1652.25
2010906,DIATOMS,Cyclotella,226,NLA 2017,1652.25
2010906,CHRYSOPHYTES,Dinobryon,683,NLA 2017,1652.25
2010906,CYANOBACTERIA,Dolichospermum,18.6,NLA 2017,1652.25
2010906,CHRYSOPHYTES,Ochromonas,157,NLA 2017,1652.25
2010906,GREEN ALGAE,Oocystis,37.8,NLA 2017,1652.25
2010906,GREEN ALGAE,Pedinomonas,3.87,NLA 2017,1652.25
2010906,CRYPTOPHYTES,Rhodomonas,183,NLA 2017,1652.25
2010906,GREEN ALGAE,Scenedesmus,7.63,NLA 2017,1652.25
2010906,CYANOBACTERIA,Snowella,1.36,NLA 2017,1652.25
2010906,GREEN ALGAE,Tetraedron,27,NLA 2017,1652.25
2010907,CYANOBACTERIA,Aphanizomenon,7100,NLA 2017,27806.89
2010907,CYANOBACTERIA,Aphanocapsa,83.6,NLA 2017,27806.89
2010907,DIATOMS,Aulacoseira,1870,NLA 2017,27806.89
2010907,GREEN ALGAE,Chlorella,170,NLA 2017,27806.89
2010907,CYANOBACTERIA,Chroococcus,103,NLA 2017,27806.89
2010907,OTHER,Chrysochromulina,26.6,NLA 2017,27806.89
2010907,CYANOBACTERIA,Dolichospermum,137,NLA 2017,27806.89
2010907,GREEN ALGAE,Drepanochloris,1.89,NLA 2017,27806.89
2010907,CYANOBACTERIA,Microcystis,14270,NLA 2017,27806.89
2010907,DIATOMS,Navicula,266,NLA 2017,27806.89
2010907,CHRYSOPHYTES,Ochromonas,206,NLA 2017,27806.89
2010907,GREEN ALGAE,Pedinomonas,21.4,NLA 2017,27806.89
2010907,CYANOBACTERIA,Planktothrix,435,NLA 2017,27806.89
2010907,CRYPTOPHYTES,Rhodomonas,1610,NLA 2017,27806.89
2010907,GREEN ALGAE,Scenedesmus,76.9,NLA 2017,27806.89
2010907,CYANOBACTERIA,Snowella,19.5,NLA 2017,27806.89
2010907,CYANOBACTERIA,Woronichinia,1410,NLA 2017,27806.89
2010908,GREEN ALGAE,Chlorella,117,NLA 2017,1052.66
2010908,CYANOBACTERIA,Chroococcus,33.24,NLA 2017,1052.66
2010908,GREEN ALGAE,Cosmarium,9.32,NLA 2017,1052.66
2010908,CRYPTOPHYTES,Cryptomonas,457,NLA 2017,1052.66
2010908,CYANOBACTERIA,Merismopedia,3.99,NLA 2017,1052.66
2010908,CYANOBACTERIA,Planktolyngbya,2.74,NLA 2017,1052.66
2010908,CRYPTOPHYTES,Rhodomonas,181.8,NLA 2017,1052.66
2010908,GREEN ALGAE,Sphaerocystis,238,NLA 2017,1052.66
2010908,GREEN ALGAE,Tetraedron,9.57,NLA 2017,1052.66
2010909,GREEN ALGAE,Chlamydomonas,66.9,NLA 2017,1532.69
2010909,GREEN ALGAE,Chlorella,81.8,NLA 2017,1532.69
2010909,CYANOBACTERIA,Chroococcus,25.25,NLA 2017,1532.69
2010909,GREEN ALGAE,Crucigenia,4.44,NLA 2017,1532.69
2010909,CRYPTOPHYTES,Cryptomonas,439,NLA 2017,1532.69
2010909,CYANOBACTERIA,Planktolyngbya,212,NLA 2017,1532.69
2010909,CYANOBACTERIA,Raphidiopsis,20.2,NLA 2017,1532.69
2010909,CRYPTOPHYTES,Rhodomonas,390,NLA 2017,1532.69
2010909,GREEN ALGAE,Scenedesmus,39.1,NLA 2017,1532.69
2010909,CHRYSOPHYTES,Synura,254,NLA 2017,1532.69
2010910,CYANOBACTERIA,Aphanizomenon,14.7,NLA 2017,3028.275
2010910,CYANOBACTERIA,Aphanocapsa,1.96,NLA 2017,3028.275
2010910,CYANOBACTERIA,Aphanothece,16.7,NLA 2017,3028.275
2010910,GREEN ALGAE,Chlorella,29.4,NLA 2017,3028.275
2010910,CYANOBACTERIA,Chroococcus,15.93,NLA 2017,3028.275
2010910,CRYPTOPHYTES,Chroomonas,13.6,NLA 2017,3028.275
2010910,OTHER,Chrysochromulina,98.9,NLA 2017,3028.275
2010910,CYANOBACTERIA,Coelomoron,0.885,NLA 2017,3028.275
2010910,CYANOBACTERIA,Cyanodictyon,16.6,NLA 2017,3028.275
2010910,CHRYSOPHYTES,Dinobryon,2390,NLA 2017,3028.275
2010910,CYANOBACTERIA,Dolichospermum,181,NLA 2017,3028.275
2010910,DINOFLAGELLATES,Gymnodinium,34.6,NLA 2017,3028.275
2010910,CYANOBACTERIA,Microcystis,40.6,NLA 2017,3028.275
2010910,CHRYSOPHYTES,Ochromonas,44.5,NLA 2017,3028.275
2010910,CYANOBACTERIA,Radiocystis,29.3,NLA 2017,3028.275
2010910,CRYPTOPHYTES,Rhodomonas,66.4,NLA 2017,3028.275
2010910,CYANOBACTERIA,Woronichinia,33.2,NLA 2017,3028.275
2010911,CYANOBACTERIA,Aphanizomenon,16600,NLA 2017,21221
2010911,GREEN ALGAE,Chlorella,732,NLA 2017,21221
2010911,CYANOBACTERIA,Chroococcus,136,NLA 2017,21221
2010911,GREEN ALGAE,Crucigenia,102,NLA 2017,21221
2010911,CRYPTOPHYTES,Cryptomonas,1040,NLA 2017,21221
2010911,GREEN ALGAE,Oocystis,179,NLA 2017,21221
2010911,CRYPTOPHYTES,Rhodomonas,2130,NLA 2017,21221
2010911,GREEN ALGAE,Scenedesmus,302,NLA 2017,21221
2010912,CYANOBACTERIA,Anabaena,2880,NLA 2017,77865
2010912,CYANOBACTERIA,Aphanizomenon,50300,NLA 2017,77865
2010912,GREEN ALGAE,Chlamydomonas,3030,NLA 2017,77865
2010912,GREEN ALGAE,Chlorella,335,NLA 2017,77865
2010912,CYANOBACTERIA,Chroococcus,16,NLA 2017,77865
2010912,CRYPTOPHYTES,Cryptomonas,18300,NLA 2017,77865
2010912,CYANOBACTERIA,Planktolyngbya,510,NLA 2017,77865
2010912,CRYPTOPHYTES,Rhodomonas,2494,NLA 2017,77865
2010913,DIATOMS,Aulacoseira,1220,NLA 2017,15317
2010913,GREEN ALGAE,Chlamydomonas,1420,NLA 2017,15317
2010913,GREEN ALGAE,Chlorella,1260,NLA 2017,15317
2010913,CYANOBACTERIA,Chroococcus,240,NLA 2017,15317
2010913,GREEN ALGAE,Closterium,630,NLA 2017,15317
2010913,CRYPTOPHYTES,Cryptomonas,3220,NLA 2017,15317
2010913,CYANOBACTERIA,Oscillatoria,706,NLA 2017,15317
2010913,CRYPTOPHYTES,Rhodomonas,6270,NLA 2017,15317
2010913,GREEN ALGAE,Scenedesmus,351,NLA 2017,15317
2010914,CYANOBACTERIA,Aphanocapsa,0.205,NLA 2017,1690.729
2010914,GREEN ALGAE,Chlamydomonas,24.8,NLA 2017,1690.729
2010914,GREEN ALGAE,Chlorella,8.36,NLA 2017,1690.729
2010914,CYANOBACTERIA,Chroococcus,4.29,NLA 2017,1690.729
2010914,OTHER,Chrysochromulina,146,NLA 2017,1690.729
2010914,CRYPTOPHYTES,Cryptomonas,43.5,NLA 2017,1690.729
2010914,CYANOBACTERIA,Cyanodictyon,1.67,NLA 2017,1690.729
2010914,DIATOMS,Cyclotella,35.2,NLA 2017,1690.729
2010914,CHRYSOPHYTES,Dinobryon,960,NLA 2017,1690.729
2010914,GREEN ALGAE,Drepanochloris,0.134,NLA 2017,1690.729
2010914,DIATOMS,Fragilaria,18.4,NLA 2017,1690.729
