ID_lakepulse,bottle,date,comments,Comment_CP,genus ,species,division,tow length (m),net radius (cm),tow volume filtered (L),total sample volume (ml),aliquot (ml) ,count factor,#individuals counted,# / L  ,biomass factor (µg/ind),species biomass (µg d.w./L) ,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10
 07-243 ,Zoop1,na,na,na,Leptodiaptomus,minutus copepodid,Copepoda,26.87,10,844.15,126,2.0,0.07,52,3.881,1.876,7.280,0.57,0.42,0.43,0.68,0.76,0.60,0.45,0.50,0.66,0.74
 07-243 ,Zoop1,na,na,na,Leptodiaptomus,minutus,Copepoda,26.87,10,844.15,126,2.0,0.07,12,0.896,2.126,1.904,0.82,0.84,0.86,0.83,0.87,1.04,0.89,1.00,0.87,0.89
 07-243 ,Zoop1,na,na,na,Hydracarina,,Large Taxa Scan,26.87,10,844.15,126,126.0,0.00,6,0.007,,,,,,,,,,,,
 06-311 ,Zoop1,na,na,na,Bosmina,longirostris,Cladocera,26.9,10,845.09,126,16.0,0.01,119,1.109,0.651,0.722,0.31,0.27,0.22,0.28,0.38,0.31,0.30,0.22,0.25,0.32
 06-311 ,Zoop1,na,na,na,Daphnia,galeata mendotae,Cladocera,26.9,10,845.09,126,16.0,0.01,170,1.584,10.760,17.046,1.91,1.18,1.49,0.91,1.53,1.74,1.03,1.07,1.42,1.20
 06-311 ,Zoop1,na,na,na,Diaphanosoma,brachyurum,Cladocera,26.9,10,845.09,126,16.0,0.01,20,0.186,1.483,0.276,1.08,0.99,0.74,0.48,0.73,0.46,0.51,0.52,0.70,0.63
 06-311 ,Zoop1,na,na,na,calanoid,copepodid,Copepoda,26.9,10,845.09,126,16.0,0.01,121,1.128,2.970,3.348,0.75,0.75,0.77,0.81,0.77,0.79,0.78,0.74,0.88,0.81
 06-311 ,Zoop1,na,na,na,cyclopoid,copepodid,Copepoda,26.9,10,845.09,126,16.0,0.01,104,0.969,1.970,1.909,0.78,0.71,0.51,0.82,0.54,0.46,0.53,0.53,0.42,0.55
 06-311 ,Zoop1,na,na,na,Diacyclops,thomasi,Copepoda,26.9,10,845.09,126,16.0,0.01,205,1.910,3.632,6.937,1.33,1.17,1.03,1.17,1.21,1.33,1.05,1.01,1.25,1.24
 06-311 ,Zoop1,na,na,na,Epischura,lacustris,Copepoda,26.9,10,845.09,126,16.0,0.01,13,0.121,12.955,1.569,1.70,1.49,1.71,1.51,1.33,1.52,1.29,1.70,1.68,1.52
 06-311 ,Zoop1,na,na,na,Leptodiaptomus,minutus,Copepoda,26.9,10,845.09,126,16.0,0.01,71,0.662,2.284,1.511,0.95,0.90,0.97,0.88,0.93,0.84,0.90,0.89,0.97,0.95
 06-311 ,Zoop1,na,na,na,Mesocyclops,edax,Copepoda,26.9,10,845.09,126,16.0,0.01,1,0.009,4.665,0.043,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 06-311 ,Zoop1,na,na,na,Tropocyclops,prasinus,Copepoda,26.9,10,845.09,126,16.0,0.01,2,0.019,1.239,0.023,0.54,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 06-311 ,Zoop1,na,na,na,Chaoborus,spp.,Large Taxa Scan,26.9,10,845.09,126,126.0,0.00,1,0.001,,,,,,,,,,,,
 17-081 ,Zoop1,25-Jul-2017,NA,,Bosmina,longirostris,Cladocera,27,10,848.23,140,10.0,0.02,8,0.132,0.480,0.063,0.20,0.15,0.18,0.40,0.29,0.20,0.23,0.28,0.00,0.00
 17-081 ,Zoop1,25-Jul-2017,NA,,Daphnia,galeata mendotae,Cladocera,27,10,848.23,140,10.0,0.02,83,1.370,8.256,11.310,0.70,0.99,1.14,1.47,1.39,1.85,1.09,1.20,1.29,0.97
 17-081 ,Zoop1,25-Jul-2017,NA,,Diaphanosoma,brachyurum,Cladocera,27,10,848.23,140,10.0,0.02,14,0.231,0.781,0.180,0.43,0.59,0.99,0.39,0.51,0.43,0.59,0.47,0.40,0.65
 17-081 ,Zoop1,25-Jul-2017,NA,,Eubosmina,longispina,Cladocera,27,10,848.23,140,10.0,0.02,30,0.495,1.718,0.851,0.71,0.30,0.47,0.46,0.37,0.35,0.36,0.35,0.22,0.37
 17-081 ,Zoop1,25-Jul-2017,NA,,Eubosmina,tubicen,Cladocera,27,10,848.23,140,10.0,0.02,3,0.050,3.220,0.159,0.59,0.53,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 17-081 ,Zoop1,25-Jul-2017,NA,,Holopedium,glacialis,Cladocera,27,10,848.23,140,10.0,0.02,75,1.238,3.734,4.622,0.72,0.74,0.56,0.50,0.94,0.99,0.62,1.02,0.65,0.72
 17-081 ,Zoop1,25-Jul-2017,NA,,Sida,crystallina,Cladocera,27,10,848.23,140,10.0,0.02,3,0.050,14.904,0.738,0.51,1.68,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 17-081 ,Zoop1,25-Jul-2017,NA,,cyclopoid,copepodid,Copepoda,27,10,848.23,140,10.0,0.02,145,2.393,2.476,5.925,0.71,0.65,0.59,0.69,0.64,0.70,0.62,0.59,0.71,0.68
 17-081 ,Zoop1,25-Jul-2017,NA,,Cyclops,scutifer,Copepoda,27,10,848.23,140,10.0,0.02,15,0.248,3.731,0.924,1.06,1.09,1.15,1.29,1.24,1.19,1.01,1.10,1.28,1.19
 17-081 ,Zoop1,25-Jul-2017,NA,,Epischura,lacustris copepodid,Copepoda,27,10,848.23,140,10.0,0.02,1,0.017,16.163,0.267,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 17-081 ,Zoop1,25-Jul-2017,NA,,Epischura,lacustris,Copepoda,27,10,848.23,140,10.0,0.02,2,0.033,25.217,0.832,1.88,2.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 17-081 ,Zoop1,25-Jul-2017,NA,,Leptodiaptomus,minutus copepodid,Copepoda,27,10,848.23,140,10.0,0.02,53,0.875,2.253,1.971,0.54,0.71,0.74,0.42,0.62,0.64,0.45,0.74,0.48,0.81
 17-081 ,Zoop1,25-Jul-2017,NA,,Leptodiaptomus,minutus,Copepoda,27,10,848.23,140,10.0,0.02,165,2.723,2.190,5.964,0.84,0.81,0.89,0.82,0.91,1.01,0.94,0.93,0.91,0.96
 17-081 ,Zoop1,25-Jul-2017,NA,,Mesocyclops,edax,Copepoda,27,10,848.23,140,10.0,0.02,5,0.083,16.697,1.378,1.37,1.39,1.34,1.31,1.29,0.00,0.00,0.00,0.00,0.00
 17-081 ,Zoop1,25-Jul-2017,NA,,Onychodiaptomus,singuienus,Copepoda,27,10,848.23,140,10.0,0.02,63,1.040,7.140,7.424,1.44,1.61,1.31,1.38,1.53,1.44,1.39,1.35,1.45,1.58
 11-499 ,Zoop1,na,na,,Daphnia,galeata mendotae,Cladocera,27,10,848.23,132,3.0,0.05,35,1.816,4.925,8.941,0.96,1.02,1.00,0.91,1.35,0.60,1.48,0.93,0.63,0.95
 11-499 ,Zoop1,na,na,,Daphnia,longiremis,Cladocera,27,10,848.23,132,3.0,0.05,8,0.415,2.637,1.094,1.06,0.84,0.55,1.17,0.94,0.89,1.14,0.87,0.00,0.00
 11-499 ,Zoop1,na,na,,Daphnia,pulicaria,Cladocera,27,10,848.23,132,3.0,0.05,1,0.052,30.890,1.602,1.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 11-499 ,Zoop1,na,na,,Diaphanosoma,birgei,Cladocera,27,10,848.23,132,3.0,0.05,28,1.452,2.023,2.938,0.66,1.20,0.84,0.98,0.62,0.51,0.61,0.43,1.06,0.54
 11-499 ,Zoop1,na,na,,Eubosmina,longispina,Cladocera,27,10,848.23,132,3.0,0.05,2,0.104,3.017,0.313,0.53,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 11-499 ,Zoop1,na,na,,calanoid,copepodid,Copepoda,27,10,848.23,132,3.0,0.05,257,13.331,2.960,39.460,0.82,0.69,0.77,0.84,0.82,0.82,0.71,0.75,0.84,0.77
 11-499 ,Zoop1,na,na,,cyclopoid,copepodid,Copepoda,27,10,848.23,132,3.0,0.05,173,8.974,1.748,15.683,0.65,0.61,0.50,0.58,0.52,0.59,0.61,0.59,0.60,0.64
 11-499 ,Zoop1,na,na,,Diacyclops,thomasi,Copepoda,27,10,848.23,132,3.0,0.05,21,1.089,2.162,2.356,1.01,0.81,1.01,0.78,1.09,0.95,0.94,1.17,0.98,0.91
 11-499 ,Zoop1,na,na,,Leptodiaptomus,ashlandi,Copepoda,27,10,848.23,132,3.0,0.05,11,0.571,4.603,2.626,1.16,1.19,1.18,1.19,1.23,1.16,1.22,1.24,1.17,1.15
 11-499 ,Zoop1,na,na,,Hydracarina,,Large Taxa Scan,27,10,848.23,132,132.0,0.00,13,0.015,,,,,,,,,,,,
 11-499 ,Zoop1,na,na,,Hydracarina,,Utermöhl Chamber,27,10,848.23,132,3.0,0.05,1,0.052,,,,,,,,,,,,
 11-512 ,Zoop1,na,na,,Daphnia,dentifera,Cladocera,27,10,848.23,114,7.0,0.02,22,0.422,12.831,5.420,0.71,2.48,0.84,0.89,0.88,0.73,2.48,0.88,1.48,1.17
 11-512 ,Zoop1,na,na,,Daphnia,longiremis,Cladocera,27,10,848.23,114,7.0,0.02,98,1.882,2.538,4.776,0.80,1.15,0.75,1.06,0.85,0.89,0.74,1.36,0.74,0.75
 11-512 ,Zoop1,na,na,,Daphnia,pulicaria,Cladocera,27,10,848.23,114,7.0,0.02,32,0.614,60.275,37.032,1.41,1.95,2.38,2.80,1.05,2.18,1.38,1.30,1.15,1.49
 11-512 ,Zoop1,na,na,,calanoid,copepodid,Copepoda,27,10,848.23,114,7.0,0.02,68,1.306,4.110,5.365,1.06,0.95,1.09,0.85,0.78,0.86,0.85,1.03,0.93,1.06
 11-512 ,Zoop1,na,na,,cyclopoid,copepodid,Copepoda,27,10,848.23,114,7.0,0.02,230,4.416,1.333,5.885,0.51,0.42,0.43,0.72,0.38,0.44,0.54,0.66,0.65,0.46
 11-512 ,Zoop1,na,na,,Diacyclops,thomasi,Copepoda,27,10,848.23,114,7.0,0.02,10,0.192,3.624,0.696,1.24,0.81,1.05,1.22,1.20,1.53,1.09,1.04,1.32,1.12
 11-512 ,Zoop1,na,na,,Chaoborus,spp.,Large Taxa Scan,27,10,848.23,114,114.0,0.00,1,0.001,,,,,,,,,,,,
 13-526 ,Zoop1,na,na,,Daphnia,pulicaria,Cladocera,27,10,848.23,130,3.0,0.05,74,3.780,27.006,102.094,1.63,0.87,1.54,1.34,1.34,1.24,1.53,0.89,1.58,1.29
 13-526 ,Zoop1,na,na,,Eubosmina,longispina,Cladocera,27,10,848.23,130,3.0,0.05,3,0.153,4.031,0.618,0.59,0.59,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 13-526 ,Zoop1,na,na,,calanoid,copepodid,Copepoda,27,10,848.23,130,3.0,0.05,258,13.180,3.013,39.716,0.76,0.94,0.64,0.84,0.89,0.79,0.64,0.85,0.69,0.84
 13-526 ,Zoop1,na,na,,cyclopoid,copepodid,Copepoda,27,10,848.23,130,3.0,0.05,225,11.494,2.554,29.356,0.66,0.59,0.79,0.69,0.51,0.64,0.64,0.64,0.69,0.74
 13-526 ,Zoop1,na,na,,Cyclops,columbianus,Copepoda,27,10,848.23,130,3.0,0.05,19,0.971,4.691,4.553,1.39,1.39,1.39,1.44,1.01,1.50,1.46,1.36,1.44,1.04
 13-526 ,Zoop1,na,na,,Heterocope ,septentrionalis,Copepoda,27,10,848.23,130,3.0,0.05,2,0.102,75.509,7.715,3.56,3.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 13-526 ,Zoop1,na,na,,Leptodiaptomus,pribilofensis,Copepoda,27,10,848.23,130,3.0,0.05,2,0.102,3.728,0.381,1.09,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 13-526 ,Zoop1,na,na,,Hydracarina,,Utermöhl Chamber,27,10,848.23,130,3.0,0.05,1,0.051,,,,,,,,,,,,
 06-036 ,Zoop1,10-Aug-2017,na,,Daphnia,spp.,Cladocera,28,10,879.65,114,6.0,0.02,2,0.043,4.148,0.179,0.64,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 06-036 ,Zoop1,10-Aug-2017,na,,Eubosmina,longispina,Cladocera,28,10,879.65,114,6.0,0.02,206,4.450,1.734,7.713,0.46,0.40,0.42,0.45,0.31,0.42,0.46,0.40,0.48,0.46
 06-036 ,Zoop1,10-Aug-2017,na,,Holopedium,glacialis,Cladocera,28,10,879.65,114,6.0,0.02,1,0.022,0.899,0.019,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 06-036 ,Zoop1,10-Aug-2017,na,,cyclopoid,copepodid,Copepoda,28,10,879.65,114,6.0,0.02,138,2.981,2.031,6.055,0.54,0.69,0.57,0.67,0.59,0.55,0.69,0.64,0.67,0.54
 06-036 ,Zoop1,10-Aug-2017,na,,Cyclops,scutifer,Copepoda,28,10,879.65,114,6.0,0.02,7,0.151,4.052,0.613,1.24,1.33,1.29,1.22,1.04,1.26,1.19,0.00,0.00,0.00
 06-036 ,Zoop1,10-Aug-2017,na,,Leptodiaptomus,minutus copepodid,Copepoda,28,10,879.65,114,6.0,0.02,52,1.123,2.655,2.983,0.73,0.70,0.55,0.54,0.79,0.52,0.59,0.67,0.81,0.70
 06-036 ,Zoop1,10-Aug-2017,na,,Leptodiaptomus,minutus,Copepoda,28,10,879.65,114,6.0,0.02,3,0.065,2.487,0.161,0.94,1.01,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 06-036 ,Zoop1,10-Aug-2017,na,,Mesocyclops,edax,Copepoda,28,10,879.65,114,6.0,0.02,2,0.043,15.468,0.668,1.34,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 06-103 ,Zoop1,22-Aug-2017,na,,Bosmina,longirostris,Cladocera,28,10,879.65,102,2.0,0.06,4,0.232,0.748,0.173,0.35,0.32,0.25,0.30,0.00,0.00,0.00,0.00,0.00,0.00
 06-103 ,Zoop1,22-Aug-2017,na,,Ceriodaphnia,spp.,Cladocera,28,10,879.65,102,2.0,0.06,59,3.421,1.643,5.621,0.51,0.30,0.40,0.50,0.41,0.40,0.51,0.42,0.61,0.54
 06-103 ,Zoop1,22-Aug-2017,na,,Chydorus ,sphaericus,Cladocera,28,10,879.65,102,2.0,0.06,46,2.667,0.835,2.226,0.20,0.27,0.21,0.26,0.25,0.26,0.26,0.20,0.32,0.38
 06-103 ,Zoop1,22-Aug-2017,na,,Daphnia,galeata mendotae,Cladocera,28,10,879.65,102,2.0,0.06,87,5.044,4.624,23.323,0.79,0.92,0.94,1.14,0.94,0.86,0.97,1.04,1.09,1.26
 06-103 ,Zoop1,22-Aug-2017,na,,Daphnia,pulicaria,Cladocera,28,10,879.65,102,2.0,0.06,32,1.855,26.261,48.722,0.94,1.44,1.54,1.34,1.46,1.34,1.49,1.33,1.01,1.42
 06-103 ,Zoop1,22-Aug-2017,na,,Daphnia,spp.,Cladocera,28,10,879.65,102,2.0,0.06,86,4.986,4.009,19.989,0.74,0.64,0.59,0.70,0.65,0.60,0.59,0.68,0.64,0.71
 06-103 ,Zoop1,22-Aug-2017,na,,Daphnia,retrocurva,Cladocera,28,10,879.65,102,2.0,0.06,8,0.464,3.820,1.772,0.94,0.99,0.89,0.81,0.91,0.84,0.97,1.26,0.00,0.00
 06-103 ,Zoop1,22-Aug-2017,na,,Diaphanosoma,brachyurum,Cladocera,28,10,879.65,102,2.0,0.06,11,0.638,1.628,1.038,0.45,0.55,0.77,0.66,0.84,0.99,0.92,0.72,0.83,0.59
 06-103 ,Zoop1,22-Aug-2017,na,,Eubosmina,longispina,Cladocera,28,10,879.65,102,2.0,0.06,4,0.232,0.399,0.093,0.25,0.28,0.20,0.22,0.00,0.00,0.00,0.00,0.00,0.00
 06-103 ,Zoop1,22-Aug-2017,na,,cyclopoid,copepodid,Copepoda,28,10,879.65,102,2.0,0.06,203,11.769,5.266,61.983,0.74,0.84,0.99,0.77,0.45,0.86,0.64,0.84,1.04,0.89
 06-103 ,Zoop1,22-Aug-2017,na,,Cyclops,scutifer,Copepoda,28,10,879.65,102,2.0,0.06,27,1.565,4.765,7.459,1.09,1.31,1.49,1.19,1.44,1.58,1.36,1.50,1.36,1.24
 06-103 ,Zoop1,22-Aug-2017,na,,Mesocyclops,edax,Copepoda,28,10,879.65,102,2.0,0.06,13,0.754,7.510,5.661,0.89,0.94,0.86,0.84,0.89,0.95,1.47,0.85,1.34,1.21
 06-103 ,Zoop1,22-Aug-2017,na,,Skistodiaptomus,oregonensis copepodid,Copepoda,28,10,879.65,102,2.0,0.06,9,0.522,2.369,1.236,0.53,0.81,0.54,0.50,0.61,0.59,0.51,0.79,0.77,0.00
 06-103 ,Zoop1,22-Aug-2017,na,,Skistodiaptomus,oregonensis,Copepoda,28,10,879.65,102,2.0,0.06,6,0.348,5.453,1.897,1.26,1.34,0.99,0.91,1.04,1.14,0.00,0.00,0.00,0.00
 06-103 ,Zoop1,22-Aug-2017,na,,Tropocyclops,prasinus copepodid,Copepoda,28,10,879.65,102,2.0,0.06,3,0.174,0.532,0.093,0.42,0.40,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 06-103 ,Zoop1,22-Aug-2017,na,,Tropocyclops,prasinus,Copepoda,28,10,879.65,102,2.0,0.06,36,2.087,0.984,2.055,0.45,0.52,0.50,0.46,0.48,0.54,0.49,0.50,0.43,0.54
 06-103 ,Zoop1,22-Aug-2017,na,,Chaoborus,spp.,Large Taxa Scan,28,10,879.65,102,102.0,0.00,23,0.026,,,,,,,,,,,,
 06-104 ,Zoop1,20-Aug-2017,na,,Bosmina,longirostris,Cladocera,28,10,879.65,105,8.0,0.01,4,0.060,0.621,0.037,0.30,0.28,0.31,0.25,0.00,0.00,0.00,0.00,0.00,0.00
 06-104 ,Zoop1,20-Aug-2017,na,,Daphnia,galeata mendotae,Cladocera,28,10,879.65,105,8.0,0.01,6,0.090,2.262,0.203,0.79,0.69,0.84,0.73,0.68,0.81,0.00,0.00,0.00,0.00
 06-104 ,Zoop1,20-Aug-2017,na,,Daphnia,pulicaria,Cladocera,28,10,879.65,105,8.0,0.01,212,3.163,52.706,166.720,2.00,1.60,1.13,1.99,1.60,2.10,2.14,1.63,1.49,1.45
 06-104 ,Zoop1,20-Aug-2017,na,,Holopedium,glacialis,Cladocera,28,10,879.65,105,8.0,0.01,1,0.015,2.699,0.040,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 06-104 ,Zoop1,20-Aug-2017,na,,calanoid,copepodid,Copepoda,28,10,879.65,105,8.0,0.01,4,0.060,1.793,0.107,0.59,0.71,0.49,0.54,0.00,0.00,0.00,0.00,0.00,0.00
 06-104 ,Zoop1,20-Aug-2017,na,,cyclopoid,copepodid,Copepoda,28,10,879.65,105,8.0,0.01,99,1.477,0.866,1.279,0.43,0.43,0.55,0.41,0.44,0.57,0.46,0.57,0.40,0.45
 06-104 ,Zoop1,20-Aug-2017,na,,Diacyclops,thomasi,Copepoda,28,10,879.65,105,8.0,0.01,6,0.090,3.352,0.300,1.16,1.19,1.04,1.14,1.20,1.17,0.00,0.00,0.00,0.00
 06-104 ,Zoop1,20-Aug-2017,na,,Epischura,lacustris copepodid,Copepoda,28,10,879.65,105,8.0,0.01,47,0.701,12.490,8.759,0.89,1.22,1.02,1.03,1.22,1.30,0.91,1.01,1.07,1.14
 06-104 ,Zoop1,20-Aug-2017,na,,Epischura,lacustris,Copepoda,28,10,879.65,105,8.0,0.01,26,0.388,16.147,6.264,1.98,1.70,1.50,1.66,1.59,1.67,1.94,1.50,1.76,1.58
 06-104 ,Zoop1,20-Aug-2017,na,,Mesocyclops,edax,Copepoda,28,10,879.65,105,8.0,0.01,121,1.805,18.017,32.528,1.37,1.39,1.34,1.41,1.46,1.42,1.37,1.02,1.39,1.38
 08-144 ,Zoop1,15-Jul-2017,NA,,Bosmina,longirostris,Cladocera,28,10,879.65,122,14.0,0.01,30,0.297,0.486,0.145,0.23,0.19,0.30,0.21,0.28,0.30,0.25,0.22,0.25,0.32
 08-144 ,Zoop1,15-Jul-2017,NA,,Daphnia,galeata mendotae,Cladocera,28,10,879.65,122,14.0,0.01,202,2.001,4.459,8.923,0.83,1.14,0.62,1.31,0.75,1.15,0.77,1.20,0.95,0.85
 08-144 ,Zoop1,15-Jul-2017,NA,,Daphnia,pulicaria,Cladocera,28,10,879.65,122,14.0,0.01,7,0.069,24.046,1.668,1.42,1.39,0.79,1.43,1.19,1.35,1.40,0.00,0.00,0.00
 08-144 ,Zoop1,15-Jul-2017,NA,,Diaphanosoma,brachyurum,Cladocera,28,10,879.65,122,14.0,0.01,9,0.089,2.268,0.202,0.52,1.04,0.83,0.51,0.69,0.96,0.87,0.91,1.01,0.00
 08-144 ,Zoop1,15-Jul-2017,NA,,Acanthocyclops,robustus,Copepoda,28,10,879.65,122,14.0,0.01,1,0.010,3.246,0.032,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 08-144 ,Zoop1,15-Jul-2017,NA,,calanoid,copepodid,Copepoda,28,10,879.65,122,14.0,0.01,40,0.396,1.601,0.634,0.38,0.63,0.64,0.60,0.67,0.60,0.63,0.43,0.39,0.45
 08-144 ,Zoop1,15-Jul-2017,NA,,cyclopoid,copepodid,Copepoda,28,10,879.65,122,14.0,0.01,57,0.565,0.531,0.300,0.44,0.34,0.45,0.54,0.33,0.27,0.40,0.33,0.42,0.47
 08-144 ,Zoop1,15-Jul-2017,NA,,Epischura,lacustris copepodid,Copepoda,28,10,879.65,122,14.0,0.01,1,0.010,16.163,0.160,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 08-144 ,Zoop1,15-Jul-2017,NA,,Epischura,lacustris,Copepoda,28,10,879.65,122,14.0,0.01,4,0.040,14.559,0.577,1.66,1.83,1.86,0.91,0.00,0.00,0.00,0.00,0.00,0.00
 08-144 ,Zoop1,15-Jul-2017,NA,,Limnocalanus,macrurus,Copepoda,28,10,879.65,122,14.0,0.01,34,0.337,42.922,14.457,2.62,2.30,2.59,3.32,1.92,2.36,2.40,2.29,2.53,2.38
 08-144 ,Zoop1,15-Jul-2017,NA,,Mesocyclops,edax copepodid,Copepoda,28,10,879.65,122,14.0,0.01,8,0.079,3.655,0.290,0.53,1.02,0.55,0.62,0.71,0.72,0.57,0.91,0.00,0.00
 08-144 ,Zoop1,15-Jul-2017,NA,,Mesocyclops,edax,Copepoda,28,10,879.65,122,14.0,0.01,40,0.396,9.968,3.950,0.82,1.20,0.85,1.42,0.83,0.82,1.35,1.20,1.37,1.23
 08-144 ,Zoop1,15-Jul-2017,NA,,Tropocyclops,prasinus,Copepoda,28,10,879.65,122,14.0,0.01,8,0.079,1.211,0.096,0.54,0.55,0.55,0.60,0.55,0.53,0.61,0.52,0.00,0.00
 08-144 ,Zoop1,15-Jul-2017,NA,,Chaoborus,spp.,Utermöhl Chamber,28,10,879.65,122,14.0,0.01,1,0.010,,,,,,,,,,,,
 12-474 ,Zoop1,na,na,,Bosmina,longirostris,Cladocera,28.3,10,889.07,130,5.0,0.03,16,0.468,0.828,0.387,0.26,0.39,0.38,0.37,0.24,0.26,0.36,0.27,0.31,0.30
 12-474 ,Zoop1,na,na,,Daphnia,dentifera,Cladocera,28.3,10,889.07,130,5.0,0.03,26,0.760,6.236,4.742,1.46,1.43,1.42,0.86,1.24,1.00,0.76,0.88,0.89,0.95
 12-474 ,Zoop1,na,na,,Diaphanosoma,brachyurum,Cladocera,28.3,10,889.07,130,5.0,0.03,1,0.029,5.384,0.157,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 12-474 ,Zoop1,na,na,,calanoid,copepodid,Copepoda,28.3,10,889.07,130,5.0,0.03,3,0.088,3.550,0.311,1.03,0.79,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 12-474 ,Zoop1,na,na,,cyclopoid,copepodid,Copepoda,28.3,10,889.07,130,5.0,0.03,251,7.340,1.341,9.845,0.53,0.36,0.53,0.59,0.37,0.35,0.53,0.64,0.70,0.60
 12-474 ,Zoop1,na,na,,Diacyclops,thomasi,Copepoda,28.3,10,889.07,130,5.0,0.03,35,1.024,1.407,1.440,0.84,0.82,0.69,0.94,0.84,0.81,0.85,0.83,0.84,0.79
 17-088 ,Zoop1,22-Jul-2017,NA,,Bosmina,longirostris,Cladocera,29,10,911.06,126,19.0,0.01,181,1.317,4.633,6.103,0.77,0.80,0.78,0.51,0.42,0.49,0.48,0.80,0.53,0.34
 17-088 ,Zoop1,22-Jul-2017,NA,,Daphnia,longiremus,Cladocera,29,10,911.06,126,19.0,0.01,164,1.194,2.488,2.970,0.73,0.81,1.45,0.75,1.03,0.72,1.01,0.77,0.85,0.84
 17-088 ,Zoop1,22-Jul-2017,NA,,Daphnia,pulicaria,Cladocera,29,10,911.06,126,19.0,0.01,64,0.466,20.338,9.475,0.95,1.24,1.27,1.23,0.98,0.97,2.02,0.95,1.03,0.85
 17-088 ,Zoop1,22-Jul-2017,NA,,Diaphanosoma,brachyurum,Cladocera,29,10,911.06,126,19.0,0.01,1,0.007,0.572,0.004,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 17-088 ,Zoop1,22-Jul-2017,NA,,ostracod,,Ostracoda,29,10,911.06,126,19.0,0.01,2,0.015,0.090,0.001,0.20,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 17-088 ,Zoop1,22-Jul-2017,NA,,calanoid,copepodid,Copepoda,29,10,911.06,126,19.0,0.01,205,1.492,4.155,6.200,0.94,0.96,0.98,0.89,0.96,0.95,0.98,0.96,0.97,0.97
 17-088 ,Zoop1,22-Jul-2017,NA,,cyclopoid,copepodid,Copepoda,29,10,911.06,126,19.0,0.01,53,0.386,1.438,0.555,0.52,0.72,0.50,0.60,0.48,0.54,0.53,0.59,0.53,0.49
 17-088 ,Zoop1,22-Jul-2017,NA,,Leptodiaptomus,minutus,Copepoda,29,10,911.06,126,19.0,0.01,8,0.058,2.641,0.154,0.85,1.02,1.00,0.98,0.87,1.01,1.04,0.96,0.00,0.00
 17-088 ,Zoop1,22-Jul-2017,NA,,Mesocyclops,edax copepodid,Copepoda,29,10,911.06,126,19.0,0.01,31,0.226,2.928,0.661,0.63,0.70,0.67,0.55,0.75,0.59,0.95,0.55,0.57,0.77
 17-088 ,Zoop1,22-Jul-2017,NA,,Mesocyclops,edax,Copepoda,29,10,911.06,126,19.0,0.01,44,0.320,4.782,1.531,0.77,1.13,0.77,1.23,0.87,0.77,0.76,1.27,0.77,0.74
 17-088 ,Zoop1,22-Jul-2017,NA,,Onychodiaptomus,singuienus,Copepoda,29,10,911.06,126,19.0,0.01,1,0.007,6.604,0.048,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 17-088 ,Zoop1,22-Jul-2017,NA,,Tropocyclops,prasinus,Copepoda,29,10,911.06,126,19.0,0.01,3,0.022,1.268,0.028,0.61,0.52,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 18-326 ,Zoop1,na,na,na,Bosmina,longirostris,Cladocera,29,10,911.06,105,3.0,0.04,2,0.077,1.238,0.095,0.40,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 18-326 ,Zoop1,na,na,na,Daphnia,galeata mendotae,Cladocera,29,10,911.06,105,3.0,0.04,117,4.495,12.899,57.980,1.70,1.56,1.44,1.78,1.63,1.83,0.87,0.74,1.29,1.58
