Lake_ID,altitude,area,perimeter,latitude,longitude,lake_depth,secchi_bottom,Survey,secchi_depth,Sodium,Calcium,Magnesium,Chloride,Potassium,Sulfate,Temperature_up,Temperature_bottom,DO_up,DO_bottom,pH_up,pH_bottom,Conductivity,Chla,TP,TN,DOC,Colour,Stratification,Thermocline_m,Epilimnion_bot,Hypolimnion_top,wind_30d,t2m_30d,ssr_30d,tp_30d,degree_day_thr0,Biom_Cladocera_ugL,Biom_Copepoda_ugL,Biom_OTHER_ugL,Biom_CladOther_ugL,Biom_CopCal_ugL,Biom_CopCyc_ugL,Biom_CopOther_ugL,Biom_Daphnia_ugL,Ecoregion
2011361,100,0.7727868,8410.327,39.12696,-77.13091,2.4,No,NLA 2017,0.675,9.226,10.795,5.291,24.337,2.852,4.023,27.76,25.51,8.08,2.94,7.658,7.163,0.1656,20.48,55.10625,1.284,4.99,28,Stratification status could not be assessed,NA,NA,NA,1.717890608,23.34520242,16013305.77,0.18877819,6788.300494,682.2226098,207.7065978,0,676.7569462,65.37709224,142.3295056,0,5.465663642,EASTERN TEMPERATE FORESTS
2011362,359,0.1051805,1401.678,45.24231,-88.53212,7.8,No,NLA 2017,2.25,NA,NA,NA,NA,NA,NA,21.74761905,8.670833333,7.060714286,0.03,6.708333333,5.879166667,NA,NA,NA,NA,NA,NA,stratified,3.296842659,1.633005467,6.089891819,2.348286309,18.99992185,16363901.45,0.087164392,5554.288627,0.037592904,3.847273254,0,0.037592904,2.927677303,0.919595951,0,0,NORTHERN FORESTS
2011371,559,0.7518731,5935.979,47.73119,-119.5903,19.2,No,NLA 2017,3.95,921.021,12.079,41.766,348.753,96.065,861.961,22.56071429,5,8.798214286,0,9.413452381,9.126666667,4.2474,4.41,55.89,1.869,21.69,15,stratified,7.494028941,4.651115639,9.631243824,2.490913558,26.12717515,21518630.44,9.34E-04,7217.75797,391.2529768,178.7269328,0,32.30286652,177.945399,0.781533748,0,358.9501103,NORTH AMERICAN DESERTS
2011372,836,0.07917496,1144.005,41.08732,-100.6285,2.9,No,NLA 2017,0.825,93.503,70.101,24.888,43.263,11.989,230.366,23.8,23.378125,7.633333333,6.199375,8.320555556,8.228125,0.96,22.21,120.05,0.879,6.28,15,stratified,2.2,1.767880966,2.4,3.681132929,21.61121146,17319380.24,0.164588995,6968.155219,2.602612668,214.032017,0,0.491528617,192.3166573,21.71535966,0,2.111084051,GREAT PLAINS
2011373,1537,6.414051,29003.86,43.25163,-114.8125,5,No,NLA 2017,1.6,7.327,15.114,4.972,2.132,5.028,0.69,19.73670588,19.321,10.79511765,5.9215,7.920411765,7.625,0.1523,32.8,547.58,1.686,11.47,45,stratified,2.026643051,2.026643051,2.026643051,2.608628792,22.95623719,21391934.49,0.008220962,6587.291555,1034.310112,30.15771541,0,150.6029377,17.76451314,12.39320227,0,883.7071747,NORTH AMERICAN DESERTS
2011374,3239,0.1095459,1343.482,40.83191,-110.1312,12.2,No,NLA 2017,2.85,0.376,1.739,0.406,0.199,0.26,0.697,12.00833333,9.775,7.726190476,3.65,7.49047619,6.875,0.0142,6.91,9.66,0.18,2,10,stratified,5.701032856,5.701032856,5.701032856,1.251324422,10.57983282,20249629.91,0.178016794,3484.814981,76.53171029,69.54594135,0,3.858844981,0,69.54594135,0,72.67286531,NORTHWESTERN FORESTED MOUNTAINS
2011375,176,2.392614,18777.35,43.94203,-86.44956,13.6,No,NLA 2017,2.75,9.669,44.171,15.193,18.415,1.085,16.809,20.8,20.35,7.2125,5.3125,7.7875,7.675,0.3841,3.14,27.17625,0.578,3.04,5,mixed,NA,NA,NA,4.321469728,19.93822017,19857125.31,0.097918588,5339.767552,77.77987667,2.060942366,0,4.979048283,0.896839284,1.164103082,0,72.80082839,EASTERN TEMPERATE FORESTS
2011376,108,0.1230208,2042.631,39.16392,-77.20148,1.81,No,NLA 2017,0.45,10.934,15.882,6.263,32,2.71,5.109,26.8,26.4,8.03,5.463333333,7.6,7.433333333,0.2096,44,58.1925,0.915,4.38,15,Stratification status could not be assessed,NA,NA,NA,1.667850871,23.2855885,16119386.26,0.181513421,6822.956199,524.8512462,234.2074797,0,524.8512462,81.88794388,152.3195358,0,0,EASTERN TEMPERATE FORESTS
2011379,394,0.1626863,1642.119,48.17831,-91.98468,3.4,No,NLA 2017,2.75,0.869,1.681,0.614,0.147,0.261,1.045,19.43261905,19.214375,7.864761905,7.7325,7.738809524,7.594375,0.0179,3.38,9.53375,0.47,7.49,20,Stratification status could not be assessed,NA,NA,NA,1.973288414,18.79895083,16727159.75,0.091594759,5555.182434,45.38994693,15.56779292,0,45.38994693,3.50997318,12.05781974,0,0,NORTHERN FORESTS
2011380,375,0.7665288,4397.962,47.91805,-120.1638,19.3,No,NLA 2017,5.2,31.421,30.327,30.567,8.592,5.631,43.756,21.8,6.115,8.411190476,0.0015,8.677380952,7.387,0.5163,2.1,9.68625,0.711,7.07,13,stratified,9.467506508,7.600914919,12.4467572,1.46628767,23.0023735,22885293.31,6.24E-04,6467.631833,297.5747195,1.461680844,0,11.53491033,0.125258927,1.336421917,0,286.0398092,NORTH AMERICAN DESERTS
2011381,2202,0.04008555,800.496,44.28944,-118.6628,8.5,Yes,NLA 2017,NA,NA,NA,NA,NA,NA,NA,14.865,14.56666667,11.04666667,11.43333333,9.373333333,9.4,NA,NA,NA,NA,NA,NA,Stratification status could not be assessed,NA,NA,NA,NA,NA,NA,NA,NA,94.43409066,11.05357231,0,2.768775689,11.05357231,0,0,91.66531497,NORTHWESTERN FORESTED MOUNTAINS
2011382,1287.75,0.1861494,1881.02,46.266753,-121.629648,21.1,No,NLA 2017,8.025,1.734,3.537,1.634,0.32,0.466,0.451,18,5.86875,14.1425,0,7,5.8,0.0389,1.28,10.54875,0.051,0.61,10,mixed,NA,NA,NA,1.462618988,18.21662994,23484292.22,0.011319913,5807.070747,17.34564063,3.006147552,0,3.997295485,2.68888778,0.317259772,0,13.34834514,NORTHWESTERN FORESTED MOUNTAINS
2011383,528,0.09139986,1506.519,45.43764,-89.48307,16.2,No,NLA 2017,7.75,NA,NA,NA,NA,NA,NA,20.80833333,5.10625,8.4,0.030625,6.3,5.7,NA,NA,NA,NA,NA,NA,stratified,5.026536903,3.658937102,8.39178038,2.511378091,18.09251206,16000793.13,0.103689118,5339.889361,0.252933311,0.13545175,0,0.207179906,0.050643127,0.084808623,0,0.045753405,NORTHERN FORESTS
2011384,376,0.05664574,1007.821,44.92043,-84.34722,5,No,NLA 2017,4.55,0.505,25.078,5.847,0.384,0.309,0.954,22.2225,21.83,8.78975,8.6325,8.55175,8.5285,0.1703,2.55,10.81125,0.806,6.4,0,mixed,NA,NA,NA,2.416095221,18.88484808,16689904.03,0.086198389,5621.772012,65.41525344,70.25617451,0,1.321673865,69.60815434,0.648020162,0,64.09357958,NORTHERN FORESTS
2011385,98,0.02747319,765.3849,34.90176,-90.05828,2.4,No,NLA 2017,0.945,0.741,0.95,0.491,0.967,2.873,0.053,28.97181818,28.21,6.685,4.677,6.691818182,6.264,0.021,47.56,92.47,1.241,6.57,22,stratified,0.781973275,0.348343002,2,1.677012592,26.14654487,16256225.45,0.151217398,7095.344064,17.0493025,2.897484229,0,17.01112996,2.779129269,0.11835496,0,0.038172543,EASTERN TEMPERATE FORESTS
2011386,338,0.03390103,903.9053,45.77843,-69.12447,6.3,No,NLA 2017,3.825,0.944,2.815,0.401,0.16,0.07,0.628,21.0075,8.521875,8.225,0.278125,6.773125,5.8921875,0.0209,2.79,11.0225,0.433,7.18,40,stratified,2.874364188,0.635909,5.4,2.205314325,18.99943562,17439735.05,0.057043926,5332.283481,42.8876978,33.56861416,0,9.190146304,15.73229746,17.8363167,0,33.6975515,NORTHERN FORESTS
2011389,58,0.3630143,4291.219,47.89651,-122.8824,6.8,No,NLA 2017,2.95,5.291,6.303,3.217,2.626,0.508,1.883,8.294285714,0.112916667,22.625,13.36666667,7.66,6.7725,0.0774,8.08,27.4325,0.456,6.75,34,stratified,3.315491026,3.297850486,3.326016852,1.233171441,19.61864236,19916093.39,0.02215885,5885.500882,171.1937938,88.36973685,0,4.387941106,2.804031698,85.56570516,0,166.8058527,MARINE WEST COAST FOREST
2011390,779,0.1275269,1873.362,39.6863,-79.22991,1.7,Yes,NLA 2017,NA,71.71,13.129,2.382,108.718,1.225,12.712,20.2,20.2,7.8,7.8,7.259285714,7.256666667,0.448,5.52,7.7675,0.503,2.08,2,Stratification status could not be assessed,NA,NA,NA,1.718140907,18.87079126,16082251.2,0.084726275,5598.949166,46.34849435,70.94300202,0,45.55235322,19.70883257,51.23416945,0,0.796141126,EASTERN TEMPERATE FORESTS
2011391,2314,0.1390868,1505.086,39.36817,-120.3225,11.3,No,NLA 2017,8.2,0.831,1.171,0.162,0.139,0.292,0.467,18.35,4.959375,7.290625,2.171875,6.309375,NA,0.0112,0.37,5.15625,0.138,1.24,10,stratified,3.554566407,0.5,6.351023833,1.501878212,20.31962162,26269727.16,0.010098787,5092.431468,41.02063286,25.32591814,0,35.38240782,5.180139649,20.14577849,0,5.638225032,NORTHWESTERN FORESTED MOUNTAINS
2011392,1653.02,0.1822611,1798.701,40.40351019,-121.3588354,12.7,No,NLA 2017,1.88,2.782,6.263,1.717,0.113,0.863,0.254,23.07894737,4.025,7.536842105,0.04875,7.2,4.8375,0.0574,5.31,33.04125,0.47,4.3,22,stratified,3.351213485,0.1,5.514374395,1.460782005,21.79016743,27084524.68,0.010221276,5526.471279,126.0197605,4.632649783,0,116.0347694,0,4.632649783,0,9.984991153,NORTHWESTERN FORESTED MOUNTAINS
2011393,204,0.01757989,650.9064,44.43379,-92.071,3.4,No,NLA 2017,0.475,NA,NA,NA,NA,NA,NA,21.3625,20.05833333,6.775,0.216666667,7.4875,7.233333333,NA,NA,NA,NA,NA,NA,Stratification status could not be assessed,NA,NA,NA,2.378189062,19.81587853,15158237.97,0.093535466,6328.90716,1431.070866,1115.855132,0,1411.784768,189.9912747,925.8638572,0,19.28609814,EASTERN TEMPERATE FORESTS
2011394,803,0.2150993,2225.223,48.75668,-116.0927,5.5,No,NLA 2017,0.95,3.245,9.415,2.966,0.459,0.366,0.306,19.835,9.7,5.91,0.045,NA,NA,0.0798,7.78,36.84375,0.486,4.87,35,stratified,2.635082814,0,5,1.193904872,21.8465194,21036614.69,0.004528342,6546.283174,294.0305406,103.8038303,0,286.6670241,83.25670259,20.5471277,0,7.363516467,NORTHWESTERN FORESTED MOUNTAINS
2011395,355,0.8566903,7640.169,39.70337,-78.65291,9,No,NLA 2017,5.875,2.569,12.886,2.649,4.393,0.871,7.287,23.8,16.17,8.31,3.2715,8.26,7.902,0.1014,1.66,5.5975,0.213,3.5,5,stratified,6.812067896,5.590433029,8.5,1.519512656,21.27886359,16301660.93,0.049735075,6367.788351,72.02791246,3.362382257,0,0.652367096,0.287090248,3.075292009,0,71.37554536,EASTERN TEMPERATE FORESTS
2011396,290,0.02914434,695.2236,45.26693,-92.53087,1.95,No,NLA 2017,1.25,NA,NA,NA,NA,NA,NA,19.16785714,19.1,2.717857143,1.833333333,6.889285714,6.866666667,NA,NA,NA,NA,NA,NA,Stratification status could not be assessed,NA,NA,NA,2.491764984,19.0240277,14012511.13,0.144702876,6306.663569,2.223944053,2.355577146,0,2.223944053,0.791452948,1.564124198,0,0,EASTERN TEMPERATE FORESTS
2011397,283,0.363772,2977.616,45.27248,-92.55141,1.6,Yes,NLA 2017,NA,NA,NA,NA,NA,NA,NA,20.39583333,20.1,11.25,9.833333333,8.8875,8.833333333,NA,NA,NA,NA,NA,NA,Stratification status could not be assessed,NA,NA,NA,2.491764984,19.0240277,14012511.13,0.144702876,6306.663569,6.319232428,8.145956429,0,6.319232428,4.842883559,3.30307287,0,0,EASTERN TEMPERATE FORESTS
2011398,98,0.02488884,631.1093,47.47637,-122.9161,1.3,Yes,NLA 2017,NA,1.976,3.228,1.385,1.225,0.099,0.23,22.81111111,22.8,9.467777778,9.463333333,7.425,7.425,0.0352,7.98,14.05375,0.433,4.09,30,Stratification status could not be assessed,NA,NA,NA,1.264399436,21.57385828,20162315.11,0.012272937,6355.188017,4.868969411,1.392587741,0,0.783945204,0.205885205,1.186702536,0,4.085024207,MARINE WEST COAST FOREST
2011399,445,0.75480593,4436.50106,46.05712781,-69.90858434,6.6,No,NLA 2017,2.935,0.746,4.983,1.65,0.083,0.165,0.801,18.92,17.65,8.40375,6.7,7.35175,6.945,0.038,3.46,9.32125,0.313,8.55,50,stratified,0.55,0.1,1.299976145,2.428675903,17.01058681,16119467.58,0.063512619,5177.77562,3.765399638,2.488980577,0,3.487439716,0.455328895,2.033651682,0,0.277959922,NORTHERN FORESTS
2011400,379,2.828831,10735.32,45.63439,-70.36642,24.6,No,NLA 2017,4.345,0.682,3.862,1.079,0.135,0.214,1.269,20.39875,7.325,8.48,1.675,7.276875,6.21,0.0296,3.01,6.46,0.223,6.01,30,stratified,9.191969956,7.668497165,10.56931167,2.295360123,17.15870909,16913950.76,0.07696003,5311.308932,50.60507747,60.58555501,0,4.632567685,47.04104302,13.54451199,0,45.97250978,NORTHERN FORESTS
2011401,122,0.225844,2356.351,33.92564,-94.97337,1.3,No,NLA 2017,0.3,2.879,25.581,1.53,2.952,3.295,4.167,28.1386,27.576,9.194,6.553333333,7.6565,7.308333333,0.1581,105.2,190.155,1.415,6.27,35,Stratification status could not be assessed,NA,NA,NA,1.662939827,26.2757574,15865071.79,0.197790737,7332.28917,49.40620523,25.23583852,0,49.40620523,13.20115315,12.03468537,0,0,EASTERN TEMPERATE FORESTS
2011402,212,0.0512374,917.6731,34.22828,-96.41862,5.9,No,NLA 2017,1.7,3.363,7.676,3.17,4.169,2.519,4.814,29.65511111,21.654375,8.259055556,0.999375,8.090277778,6.51375,0.0843,6.88,20.67375,0.66,7.94,20,stratified,4.784657581,2.649268843,5.4,1.995491954,26.89682668,16383774.61,0.192751738,7576.386177,4.63478372,187.6483734,0,3.840279578,169.0202161,17.3326412,1.295516078,0.794504142,EASTERN TEMPERATE FORESTS
2011403,141,0.02793829,737.9034,34.17158,-96.06914,1.3,No,NLA 2017,0.2,4.767,32.948,4.249,4.498,5.539,3.07,27.145,27.05766667,4.114,3.868333333,6.962,6.963333333,0.226,48.33,204.995,1.054,6.98,10,Stratification status could not be assessed,NA,NA,NA,1.72553931,26.6527335,16150943.32,0.198093588,7507.298675,114.4664614,212.675941,0,5.663306384,110.4657626,64.45471119,37.75546725,108.803155,EASTERN TEMPERATE FORESTS
2011404,247,0.327468836,3435.652685,43.48232531,-71.30329055,11.1,No,NLA 2017,2.55,3.838,2.13,0.464,3.95,0.216,1.759,20.58975,6.26625,7.7195,0,5.93325,5.5125,0.033,12.75,15.77125,0.293,4.69,35,stratified,4.129391261,2.652149064,6.954304055,1.93806581,20.19682083,16755475.89,0.050768328,5804.107755,11.26071579,78.93882891,0,10.32172254,64.90495209,14.03387682,0,0.938993249,NORTHERN FORESTS
2011405,840,0.0623316,1018.029,48.13497,-116.1556,6.4,No,NLA 2017,3.35,1.395,14.429,9.874,0.276,0.561,3.615,22.24571429,21.7875,8.627261905,8.233333333,8.139285714,8.158333333,0.1461,2.46,6.58375,0.454,5.09,7,mixed,NA,NA,NA,1.374835295,21.76096671,21371024.56,0.005638285,6251.67589,7.850409819,6.402971153,0,2.465741972,5.17879949,1.224171663,0,5.384667847,NORTHWESTERN FORESTED MOUNTAINS
2011406,290,0.1213833,1583.67,46.03363,-92.17979,4.8,No,NLA 2017,3.65,NA,NA,NA,NA,NA,NA,21.26071429,20.61666667,9.1,6.985416667,5.513095238,5.539583333,NA,NA,NA,NA,NA,NA,mixed,NA,NA,NA,2.204441159,18.26788554,14724079.7,0.172646283,5920.519024,8.367163028,66.81308162,0,8.367163028,57.56360497,9.249476654,0,0,NORTHERN FORESTS
2011407,1473,0.167705,2087.378,44.78761,-109.2607,2.7,Yes,NLA 2017,NA,6.4,42.566,28.904,0.968,0.716,106.68,18.1525,17.975,8.77375,8.875,8.4,8.4,0.4512,1.32,15.55125,0.17,1.68,10,mixed,NA,NA,NA,1.559079805,16.56604377,19685625.65,0.054816599,5442.466088,222.9524913,94.56059229,0,215.9588001,4.192900733,90.36769156,0,6.993691186,NORTH AMERICAN DESERTS
2011408,63,0.0718501,1082.419,47.40953,-122.7843,7.1,No,NLA 2017,5.75,2.64,3.186,1.438,1.624,0.175,1.005,21.9,17.185,8.936904762,3.54,7.515,6.242,0.0393,1.68,12.145,0.113,1.87,0,stratified,5.436803793,3.697040974,6.5,1.518284491,21.83684096,20207766.01,0.006342027,6354.205687,60.23068256,15.63085224,0,52.84317374,0,15.63085224,0,7.387508826,MARINE WEST COAST FOREST
2011409,1432,0.3729877,4075.779,45.83174,-117.9609,6.7,No,NLA 2017,6,NA,NA,NA,NA,NA,NA,19.46,17.6,8.2275,8.25,7.3875,7.15,NA,NA,NA,NA,NA,NA,stratified,5.5,4.579810661,6,NA,NA,NA,NA,NA,36.6212978,27.93314806,0,15.34367565,20.76154297,7.171605094,0,21.27762215,NORTHWESTERN FORESTED MOUNTAINS
2011410,459,3.734884,24147.3,33.5693,-111.5241,19.9,No,NLA 2017,1.15,309.484,44.628,19.546,438.74,7.971,52.204,28,18.7,8.589166667,0.944736842,8.5,7.6,1.8335,25.92,49.11,0.68,5.21,5,mixed,NA,NA,NA,1.848808753,31.48856673,20685081.44,0.025306055,9164.88131,0.019073711,2.489016858,0,0.019073711,0,2.489016858,0,0,NORTH AMERICAN DESERTS
2011411,859,0.306239,3622.787,46.7701,-116.1716,3.2,No,NLA 2017,1.95,3.002,3.266,0.863,0.245,0.768,0.253,19.92416667,18.98196429,9.42202381,7.444196429,7.86202381,7.58375,0.0368,11.84,48.02375,0.264,2.5,8,Stratification status could not be assessed,NA,NA,NA,1.315301809,23.07281934,21260884.24,0.003910241,6699.583781,0.922833889,0.312728528,0,0.554965444,0.056577426,0.256151102,0,0.367868445,NORTHWESTERN FORESTED MOUNTAINS
2011412,326,0.4243502,2544.873,45.35179,-91.27454,2,No,NLA 2017,0.6,NA,NA,NA,NA,NA,NA,21.31571429,20.93333333,8.3,8.233333333,5.467142857,5.466666667,NA,NA,NA,NA,NA,NA,Stratification status could not be assessed,NA,NA,NA,2.415012092,18.0342937,14427278.77,0.142183513,5793.758805,3.576670877,18.06032761,0,3.576670877,12.47744231,5.5828853,0,0,NORTHERN FORESTS
2011413,301,0.1572792,1791.758,45.75032,-92.43545,6.8,No,NLA 2017,3.35,NA,NA,NA,NA,NA,NA,20.28214286,14.375,8.2,0.347916667,5.726190476,5.720833333,NA,NA,NA,NA,NA,NA,stratified,5.65793677,3.568126441,6.3,2.344903508,18.29811484,14061750.74,0.178903197,6164.200767,21.65010276,100.3919867,0,16.64528267,40.70599868,59.68598799,0,5.004820096,EASTERN TEMPERATE FORESTS
2011416,307,0.1957985,1728.051,46.05283,-92.47217,17.8,No,NLA 2017,4.15,2.454,14.762,5.359,1.814,0.785,0.168,20.088075,4.730458333,8.575,0.297708333,8.0535,6.925833333,0.1226,3.14,13.4,0.384,10.38,35,stratified,3.868340084,2.584627324,6.235432345,2.262064373,18.15548261,14210643.64,0.183677487,6113.930786,49.13456615,34.70785397,0,0.831011558,29.70810859,4.999745377,0,48.30355459,NORTHERN FORESTS
2011417,220,0.2415062,2990.244,47.47108,-123.1715,3,Yes,NLA 2017,NA,2.947,6.206,2.151,1.399,0.05,0.24,23.08571429,23,9.82452381,9.76125,8.5075,8.35,0.0611,1.36,18.8125,0.288,2.87,5,mixed,NA,NA,NA,1.008793165,19.90594134,20497341.38,0.01907229,6221.569752,93.4942075,19.48406558,0,57.36128006,17.54255843,1.941507157,0,36.13292744,MARINE WEST COAST FOREST
2011418,421,0.2270031,2461.904,43.85124,-73.5951,22,No,NLA 2017,4.75,0.701,3.039,0.954,0.394,0.278,4.117,20.9,4.585,8.2,0.115,7,7.295,0.0287,1.14,10.49625,0.228,3,2,stratified,5.448964426,3.733883265,8.184893069,1.624330412,18.42026725,16564952.6,0.082573437,5545.437526,136.7292571,18.97014497,0,17.77835698,14.46302826,4.507116708,0,118.9509001,NORTHERN FORESTS
2011419,488.29,1.405355,12755.27,44.348811,-74.401491,14.9,No,NLA 2017,2.65,0.83,2.408,0.492,0.195,0.205,2.197,18.6,4.51875,7.5,0.1,6.8,6.709375,0.0208,5.17,9.9325,0.204,4.6,21,stratified,4.616985744,3.632879454,7.027846689,2.238922921,16.62190495,16398042.37,0.111304761,5395.492972,300.0532434,16.90502814,0,29.73504654,0.48092723,16.42410091,0,270.3181969,NORTHERN FORESTS
2011420,137,0.5821833,3398.841,48.70292,-122.4533,12.4,No,NLA 2017,3.75,9.552,7.699,2.469,7.573,0.789,6.836,22.47857143,11.41666667,9.208571429,0.065833333,8.3,6.841666667,0.0979,5.55,15.9359,0.3,4.3,3,stratified,8.528162119,4.843243863,10.18751149,1.469954595,19.44553641,19381520.98,0.005715791,6145.732165,35.03457057,8.239302957,0,30.13460332,7.615328106,0.623974851,0,4.899967255,MARINE WEST COAST FOREST
2011421,277,3.916293,30262.32,40.36715,-83.05952,3.3,No,NLA 2017,0.25,15.541,39.876,14.687,24.079,4.052,26.713,22,21.953125,8.7715,7.4696875,8.38975,8.234375,0.3757,71.84,143.30965,1.116,5.39,32,Stratification status could not be assessed,NA,NA,NA,2.759291734,20.5907096,15186601.96,0.041561435,6398.574283,2.581555623,129.2116305,0,1.119072556,97.28235698,31.92927354,0,1.462483067,EASTERN TEMPERATE FORESTS
2011422,9,0.118688,1983.97,39.40948,-74.77998,1.7,Yes,NLA 2017,NA,4.733,1.137,0.824,7.83,0.707,1.599,23.63363636,23.11666667,8.939318182,9.193333333,5.562727273,5.476666667,0.0399,4.76,9.29215,0.351,6.17,57,Stratification status could not be assessed,NA,NA,NA,2.44910674,22.4875935,15922295.42,0.156704962,7223.219826,0.643777432,0.142463039,0,0.643777432,0.016096486,0.126366553,0,0,EASTERN TEMPERATE FORESTS
2011423,341,0.03817634,832.584,46.45783,-91.72485,10.1,No,NLA 2017,0.475,NA,NA,NA,NA,NA,NA,16.65,5.70625,5.4,0.1,5.175,5.09375,NA,NA,NA,NA,NA,NA,stratified,2.620384985,1.642215067,5.075199444,2.292060184,17.06085723,14576151.68,0.135614692,5954.464254,90.15881877,65.66672897,0,36.5494016,30.22701679,35.43971218,0,53.60941717,NORTHERN FORESTS
2011424,434,0.1091832,1377.208,47.55974,-93.03256,6.1,No,NLA 2017,1.9,3.688,2.865,1.253,4.793,2.553,0.752,16.2891,8.4295,7.340263158,0.2995,7.062,6.4555,0.0466,12.1,24.6359,0.801,13.4,63,mixed,NA,NA,NA,2.366938617,16.68124949,14532356.71,0.129349472,5841.53092,6.498513584,16.50870002,0,6.460694594,0,16.50870002,0,0.03781899,NORTHERN FORESTS
2011425,844,0.04204612,984.2686,44.67195,-103.3205,3.5,Yes,NLA 2017,NA,224.097,220.376,205.898,29.326,14.913,1708.656,17.96547619,17.7,7.811904762,6.75,8.547619048,8.45,2.927,1.66,23.8175,0.65,6.61,12,Stratification status could not be assessed,NA,NA,NA,3.502305793,22.20865134,18276807.34,0.023003948,7624.565657,134.0261065,116.9290999,0,134.0261065,0,116.9290999,0,0,GREAT PLAINS
2011426,362,0.1274475,3171.331,35.07412,-97.74789,8.8,No,NLA 2017,2.7,9.099,17.385,26.384,5.945,4.707,3.045,25.31029041,14.68927799,6.11678213,0.256134489,8.239074149,7.13047778,0.3096,3.38,17.7675,0.585,6.98,18,stratified,5.508380978,3.607378309,7.987543315,2.563121169,26.03416029,17223222.5,0.058177869,8054.954705,149.5174984,121.9405499,0,121.9981851,59.85026569,62.09028419,0,27.51931329,GREAT PLAINS
2011427,452,0.4700907,4519.761,47.0361,-95.63038,5.5,No,NLA 2017,1.05,2.702,32.6,17.409,1.08,0.957,0.034,19.2,19.2,7.554166667,7.65,7.854166667,7.95,0.2875,12.35,42.81715,0.899,8.66,13,mixed,NA,NA,NA,2.794584378,18.38335039,15405751.44,0.11011221,6130.531998,142.6104768,133.7665074,0,39.44914725,77.19907486,54.88946585,1.677966667,103.1613296,NORTHERN FORESTS
2011428,443,0.6072837,3775.096,46.93452,-95.59822,3.4,No,NLA 2017,1.65,7.478,18.22,19.403,0.853,0.971,0.024,17.5,17.45,8.599722222,8.35,9,8.95,0.2382,15.36,54.91465,1.109,9.36,13,Stratification status could not be assessed,NA,NA,NA,2.900428329,18.1924718,15181227.22,0.112074024,6154.619192,92.73569678,43.43295586,0,90.92131225,14.33699131,29.09596455,0,1.814384521,NORTHERN FORESTS
2011431,760,0.0121666,627.648,48.70163,-109.28,2.9,No,NLA 2017,0.145,75.763,23.622,25.135,8.306,20.633,86.475,17.53125,17.10625,6.675,4.2375,9.3,9.284375,0.63,367.2,485.3325,5.913,30.52,86,mixed,NA,NA,NA,2.745076385,21.6757444,18649807.5,0.002863738,6998.431391,19.18871792,658.7287534,0,1.929885976,88.0286548,570.7000986,0,17.25883194,GREAT PLAINS
2011434,77,0.02818355,625.1926,47.60519,-122.1403,5,No,NLA 2017,1.55,8.01,17.063,10.922,6.451,1.815,6.241,21.98823529,11.57,4.260882353,0.1,7.38,6.485,0.1932,31.36,49.4325,0.84,13.8,104,stratified,2.054112026,0,4.191909824,1.667518342,20.43148879,18853699.61,0.015271855,6261.571938,173.2541261,794.3601839,0,2.940093053,0,794.3601839,0,170.3140331,MARINE WEST COAST FOREST
2011435,576,0.04458109,990.2884,43.24237,-74.49102,4.7,Yes,NLA 2017,NA,0.632,0.892,0.269,0.232,0.109,2.637,17.8,17.7375,7.9,7.9,5.795238095,5.8375,0.0112,2.65,6.40625,0.258,3.03,12,mixed,NA,NA,NA,1.947840411,16.26571699,15564040.73,0.11211912,5398.858105,60.24049898,134.0316915,0,47.63773663,119.6566822,14.37500927,0,12.60276235,NORTHERN FORESTS
2011436,1,0.1119056,1197.924,26.38943,-80.11494,2.3,No,NLA 2017,0.55,13.804,38.447,2.047,20.833,2.083,2.755,30.89714286,30.8,6.390857143,5.813333333,8.306285714,8.23,0.2592,63.42,98.4034,1.259,8.99,25,mixed,NA,NA,NA,2.726483768,27.73603074,16916374.54,0.160097857,7164.070287,0.029897173,0.626550237,0,0.001838348,0.313548323,0.032884273,0.280117641,0.028058825,TROPICAL WET FORESTS
2011437,5,0.1608442,3104.055,43.02092,-124.4373,6.7,No,NLA 2017,2.05,NA,NA,NA,NA,NA,NA,19.9375,13.75,6.9875,0.2,6.84325,6.6075,NA,NA,NA,NA,NA,NA,stratified,4.533939654,1.446840964,6.2,NA,NA,NA,NA,NA,3.328989882,88.07248481,0,1.214934171,24.5701988,63.50228601,0,2.114055711,MARINE WEST COAST FOREST
